node_A,node_B,sign
3796,5693,1
3796,5737,1
3796,5743,1
3796,5775,1
3796,5780,1
3796,5828,1
3796,5844,1
3796,5848,1
3796,5886,1
3796,5891,1
3796,5947,1
3796,5963,1
3796,457,1
3796,634,1
3796,766,1
3796,4355,1
3796,996,1
3796,1133,1
3796,3461,1
3796,1667,1
3796,1789,1
3796,1807,1
3796,2387,1
3796,4625,1
3796,2688,1
3796,2702,1
3796,2967,1
3796,2988,1
3796,3176,1
3796,3390,1
3796,3449,1
3796,3519,1
3796,3641,1
3796,3642,1
3796,3658,1
3796,3794,1
3796,3916,1
3796,3995,1
3796,4036,1
3796,4045,1
3796,4070,1
3796,4073,1
3796,4151,1
3796,4221,1
3796,4295,1
3796,4363,1
3796,4564,1
3796,4626,1
3796,4669,1
3796,4718,1
3796,4818,-1
3796,4894,1
3796,4948,1
3796,4967,1
3796,4974,1
3796,4982,1
3796,5006,1
3796,5011,1
3796,5029,1
3796,5171,1
3796,5172,1
3796,5173,1
3796,5174,1
3796,5175,1
3796,5177,1
3796,5180,1
3796,5181,1
3796,5183,1
3796,5184,1
3796,5185,1
3796,5186,1
3796,5187,1
3796,5190,1
3796,5191,1
3796,5192,1
3967,813,1
3967,2651,-1
3967,11,1
3967,465,1
3967,1319,1
3967,1542,1
3967,1772,-1
3967,2411,-1
3967,2565,-1
3967,2871,-1
3967,3258,1
3967,3615,-1
3967,3631,-1
3967,3635,-1
3967,3660,1
3967,3661,-1
3967,3812,-1
3967,2560,-1
3967,3643,-1
3967,1166,-1
3967,3276,1
3967,2972,-1
3967,3949,1
3967,2790,1
3967,3541,-1
3967,2326,1
3967,688,1
3967,1647,1
3967,1813,-1
3967,2872,1
3967,3055,1
3967,3175,-1
3967,3392,-1
3967,3477,-1
3967,3488,1
3967,3527,1
3967,3682,-1
3967,3786,-1
3967,3814,1
3967,3924,-1
3967,3966,1
3976,306,-1
3976,813,1
3976,1055,-1
3976,1506,1
3976,2909,1
3976,5697,-1
3976,308,-1
3976,1717,1
3976,763,1
3976,825,1
3976,1200,-1
3976,1353,-1
3976,1542,1
3976,1700,-1
3976,1730,1
3976,2240,1
3976,2384,-1
3976,2535,1
3976,2565,-1
3976,2585,-1
3976,2859,1
3976,2932,-1
3976,3454,1
3976,3458,-1
3976,3812,1
3976,3956,1
3976,4040,1
3976,4044,1
3976,974,-1
3976,3027,-1
3976,311,1
3976,1808,-1
3976,2516,1
3976,2542,-1
3976,3910,-1
3976,4310,1
3976,2369,-1
3976,4400,-1
3976,4828,-1
3976,1166,1
3976,2297,-1
3976,37,1
3976,346,1
3976,978,-1
3976,1549,-1
3976,1648,-1
3976,1984,-1
3976,2001,-1
3976,2144,1
3976,2276,1
3976,2354,-1
3976,2364,1
3976,2517,-1
3976,2589,-1
3976,2790,-1
3976,2871,1
3976,3014,1
3976,3034,1
3976,3089,-1
3976,3180,-1
3976,3271,-1
3976,3276,1
3976,3334,1
3976,3455,-1
3976,3459,-1
3976,3643,-1
3976,3792,1
3976,3830,1
3976,3958,-1
3976,4110,-1
3976,4124,1
3976,4127,1
3976,4189,-1
3976,4191,-1
3976,4211,-1
3976,4212,1
3976,4219,-1
3976,4220,-1
3976,4298,-1
3976,4335,-1
3976,4338,1
3976,4401,-1
3976,4402,-1
3976,4500,-1
3976,4529,-1
3976,4536,-1
3976,4547,1
3976,4551,-1
3976,4558,-1
3976,4562,-1
3976,4583,-1
3976,4584,-1
3976,4588,-1
3976,4621,-1
3976,4631,-1
3976,4650,-1
3976,4678,-1
3976,4684,-1
3976,4712,1
3976,4717,-1
3976,4735,-1
3976,4776,-1
3976,4777,-1
3976,4780,-1
3976,4811,1
3976,4875,1
3976,4954,-1
3976,4966,-1
3976,4977,-1
3976,5002,1
3976,5020,-1
3976,5045,-1
3976,5075,-1
3976,5083,-1
3976,5123,1
3976,5141,-1
3976,5199,-1
3976,5215,-1
3976,5233,-1
3976,5260,-1
3976,5267,-1
3976,5271,-1
3976,5285,-1
3976,5296,-1
3976,5303,-1
3976,5306,-1
3976,5327,-1
3976,5341,-1
3976,5364,-1
3976,5387,-1
3976,5388,-1
3976,5430,-1
3976,5463,1
3976,5465,-1
3976,5481,-1
3976,5484,-1
3976,5509,1
3976,5623,-1
3976,5635,-1
3976,5639,-1
3976,5664,-1
3976,5800,-1
3976,5817,-1
3976,5860,-1
3976,5872,-1
3976,5886,1
3976,5936,-1
3976,6009,-1
3976,6059,-1
3976,6083,-1
3976,6097,1
3976,6109,-1
3976,6130,-1
3976,6164,-1
3976,6257,-1
3976,6261,-1
3976,6269,-1
3976,6278,-1
3976,6755,-1
3976,6997,-1
3976,7185,-1
3976,7201,-1
3976,8295,-1
3976,8296,-1
3976,5079,1
3976,5640,-1
3976,784,1
3976,2547,1
3976,2102,-1
3976,2440,1
3976,2951,-1
3976,5655,-1
3976,4748,-1
3976,4441,-1
3976,5739,1
3976,5871,1
3976,122,-1
3976,5189,-1
3976,173,-1
3976,291,-1
3976,2326,1
3976,366,-1
3976,2231,1
3976,457,1
3976,695,-1
3976,766,1
3976,2658,1
3976,788,-1
3976,852,-1
3976,854,1
3976,879,1
3976,1133,1
3976,1210,1
3976,1522,1
3976,1644,1
3976,1748,-1
3976,1891,1
3976,2613,-1
3976,2688,1
3976,2691,1
3976,2702,-1
3976,2792,1
3976,2967,-1
3976,3209,1
3976,3366,-1
3976,3449,-1
3976,3450,1
3976,3522,-1
3976,3642,-1
3976,3666,1
3976,3728,1
3976,3742,1
3976,3877,-1
3976,3902,-1
3976,3965,1
3976,4001,1
3976,4076,-1
3976,4136,1
3976,4144,-1
3976,4150,-1
3976,4222,-1
3976,4223,-1
3976,4353,-1
3976,4487,-1
3976,4564,-1
3976,4630,1
3976,4686,1
3976,4756,1
3976,4927,1
3976,4948,1
3976,4976,1
3976,5110,1
3976,5139,1
3976,5177,1
3976,5339,-1
3976,5427,1
3976,5531,-1
3976,5532,-1
3976,5534,1
3976,5617,1
3976,5644,-1
3976,5647,1
3976,5857,-1
3976,5862,1
3976,5913,1
3976,5914,1
3976,5915,-1
3976,5916,-1
3976,5917,-1
4110,820,1
4110,1701,-1
4110,2651,-1
4110,657,1
4110,1384,-1
4110,825,1
4110,1075,-1
4110,1730,1
4110,1835,1
4110,2411,-1
4110,2565,-1
4110,2859,-1
4110,2871,-1
4110,3321,-1
4110,3439,-1
4110,3568,1
4110,3660,1
4110,3614,-1
4110,856,-1
4110,2276,-1
4110,2660,1
4110,2707,1
4110,1166,-1
4110,4099,-1
4110,3276,-1
4110,2654,-1
4110,87,1
4110,2256,-1
4110,5055,1
4110,6914,1
4110,7553,1
4110,7803,1
4110,2700,-1
4110,3541,1
4110,2290,1
4110,1972,1
4110,2770,1
4110,2326,1
4110,3724,-1
4110,364,1
4110,383,1
4110,698,-1
4110,766,-1
4110,842,1
4110,2974,1
4110,1133,1
4110,1142,-1
4110,3461,-1
4110,1395,-1
4110,1522,-1
4110,1748,-1
4110,1767,1
4110,1838,-1
4110,1986,-1
4110,2365,-1
4110,2379,1
4110,2502,1
4110,2559,1
4110,2688,-1
4110,2872,1
4110,2964,1
4110,2967,1
4110,3057,-1
4110,3168,1
4110,3451,-1
4110,3624,-1
4110,3633,-1
4110,3641,1
4110,3655,1
4110,3666,-1
4110,3682,-1
4110,3728,1
4110,3767,-1
4110,3780,1
4110,3814,-1
4110,3827,1
4110,3890,1
4110,3948,1
4110,3961,1
4110,4039,1
4110,4056,1
4110,4095,-1
4110,4104,1
4110,4105,1
4110,4106,1
4110,4107,1
4110,4108,-1
4110,4109,-1
4110,4119,-1
4110,4511,-1
4110,4566,-1
4335,1549,-1
4335,2909,1
4335,637,1
4335,749,-1
4335,11,1
4335,763,-1
4335,1018,1
4335,1097,1
4335,1137,1
4335,1816,1
4335,2237,1
4335,2535,-1
4335,2565,1
4335,2686,-1
4335,2811,-1
4335,2859,1
4335,2871,-1
4335,3026,1
4335,3028,-1
4335,3447,1
4335,3453,1
4335,3454,1
4335,3568,1
4335,3631,1
4335,3843,1
4335,3956,-1
4335,4044,1
4335,4072,1
4335,4269,1
4335,1074,-1
4335,2785,-1
4335,3084,1
4335,3813,1
4335,4191,1
4335,4448,1
4335,4485,1
4335,4529,1
4335,4645,1
4335,4653,1
4335,4735,1
4335,4846,1
4335,4981,1
4335,5028,1
4335,5033,-1
4335,5037,1
4335,5079,-1
4335,5121,1
4335,5144,1
4335,5273,1
4335,5671,-1
4335,6414,1
4335,6980,1
4335,7021,1
4335,7632,1
4335,7908,1
4335,8297,1
4335,4661,1
4335,5106,1
4335,3027,1
4335,3614,1
4335,1734,1
4335,2707,-1
4335,3792,-1
4335,3854,1
4335,4712,1
4335,5123,1
4335,5511,1
4335,27,1
4335,5404,-1
4335,1166,-1
4335,2135,1
4335,4099,1
4335,4781,1
4335,4687,1
4335,53,-1
4335,2972,1
4335,3015,-1
4335,5614,-1
4335,68,-1
4335,2102,-1
4335,3498,1
4335,3691,1
4335,4211,-1
4335,4536,1
4335,5179,1
4335,5639,-1
4335,3479,1
4335,5321,1
4335,2256,1
4335,5020,-1
4335,90,-1
4335,2851,-1
4335,5452,1
4335,5626,-1
4335,122,1
4335,3393,1
4335,5454,1
4335,346,-1
4335,3567,1
4335,136,-1
4335,5189,1
4335,1537,1
4335,3835,-1
4335,5263,1
4335,4041,-1
4335,4138,1
4335,5176,-1
4335,2605,1
4335,2674,1
4335,4980,1
4335,5487,1
4335,457,1
4335,2277,1
4335,4824,1
4335,4899,1
4335,5012,1
4335,5285,1
4335,5623,-1
4335,766,1
4335,2658,1
4335,4219,1
4335,841,-1
4335,879,1
4335,4550,1
4335,996,1
4335,1004,-1
4335,1037,-1
4335,1133,1
4335,2129,1
4335,1204,1
4335,3461,-1
4335,1470,-1
4335,5312,1
4335,1552,-1
4335,1614,-1
4335,1623,-1
4335,1980,1
4335,2050,1
4335,2387,-1
4335,2566,-1
4335,2688,1
4335,2744,-1
4335,2793,1
4335,2967,1
4335,4934,1
4335,2983,1
4335,2988,1
4335,5267,1
4335,3142,-1
4335,3366,1
4335,3390,-1
4335,3402,-1
4335,3445,1
4335,3449,1
4335,3451,-1
4335,3457,-1
4335,3469,-1
4335,3571,1
4335,3624,-1
4335,3641,1
4335,3662,-1
4335,3728,1
4335,3786,1
4335,3794,1
4335,3855,1
4335,3881,-1
4335,3916,1
4335,3918,1
4335,3985,-1
4335,3995,1
4335,4036,-1
4335,4063,1
4335,4070,-1
4335,4076,-1
4335,4144,-1
4335,4152,1
4335,4205,-1
4335,4222,1
4335,4282,1
4335,4316,1
4335,4353,1
4335,4354,-1
4335,4415,1
4335,4429,1
4335,4524,1
4335,4564,1
4335,4586,1
4335,4663,1
4335,4688,1
4335,4733,1
4335,4739,1
4335,4744,-1
4335,4756,1
4335,4843,-1
4335,4891,-1
4335,4894,-1
4335,4935,1
4335,4936,1
4335,4948,-1
4335,4967,1
4335,4982,1
4335,5006,-1
4335,5017,-1
4335,5053,1
4335,5099,-1
4335,5171,1
4335,5172,1
4335,5175,-1
4335,5181,-1
4335,5185,-1
4335,5190,1
4335,5193,1
4335,5201,1
4335,5217,-1
4335,5528,-1
4335,5531,1
4335,5532,-1
4335,5553,-1
4335,5562,-1
4335,5577,-1
4335,5591,1
4335,5606,1
4335,5644,-1
4335,5647,-1
4335,5658,1
4335,5666,1
4335,5667,1
4335,5668,-1
4335,5669,-1
4335,5670,-1
4338,1549,1
4338,1701,1
4338,5697,1
4338,956,1
4338,1353,1
4338,1542,1
4338,1835,1
4338,2109,1
4338,2485,1
4338,2595,1
4338,2871,1
4338,3258,1
4338,3453,1
4338,3458,1
4338,4709,1
4338,3614,1
4338,24,1
4338,1808,1
4338,2542,1
4338,2707,1
4338,4276,1
4338,4310,1
4338,608,-1
4338,2001,1
4338,2354,-1
4338,2535,-1
4338,3084,-1
4338,3291,-1
4338,3459,-1
4338,3554,-1
4338,3607,1
4338,4191,-1
4338,4600,1
4338,4712,-1
4338,5045,-1
4338,5423,1
4338,5449,-1
4338,5563,-1
4338,5714,1
4338,6004,-1
4338,6229,-1
4338,6422,-1
4338,6566,-1
4338,6613,-1
4338,6739,-1
4338,6789,-1
4338,6833,1
4338,6855,-1
4338,8295,-1
4338,5123,1
4338,2297,1
4338,5079,1
4338,2972,1
4338,3015,1
4338,68,1
4338,4536,1
4338,5179,1
4338,5188,1
4338,87,1
4338,2623,1
4338,4632,1
4338,3009,1
4338,5189,1
4338,203,1
4338,231,1
4338,5263,1
4338,4557,1
4338,5176,1
4338,4824,1
4338,556,1
4338,759,1
4338,766,1
4338,2033,1
4338,2065,1
4338,2186,1
4338,2564,1
4338,2688,1
4338,3086,1
4338,3209,1
4338,3390,1
4338,3449,1
4338,3462,1
4338,3478,1
4338,3642,1
4338,3692,1
4338,3794,1
4338,4036,1
4338,4045,1
4338,4070,1
4338,4353,1
4338,4416,1
4338,4686,1
4338,4948,1
4338,4967,1
4338,5191,-1
4338,5552,1
4338,5553,1
4338,5616,1
4338,5692,1
4338,5746,1
4338,5747,1
4338,5748,1
4338,5749,1
4338,5750,-1
4424,2651,1
4424,11,1
4424,1550,-1
4424,1835,1
4424,2109,1
4424,2237,1
4424,2364,1
4424,2565,1
4424,3258,1
4424,3291,1
4424,3394,1
4424,3452,1
4424,3454,-1
4424,3615,-1
4424,3631,1
4424,3660,-1
4424,4065,1
4424,4124,-1
4424,4422,-1
4424,663,1
4424,2229,-1
4424,742,1
4424,2660,1
4424,3813,1
4424,784,1
4424,3691,1
4424,4111,1
4424,3541,1
4424,346,-1
4424,4234,-1
4424,2713,1
4424,2326,1
4424,3724,1
4424,4138,1
4424,546,1
4424,634,-1
4424,2658,1
4424,996,1
4424,4127,1
4424,1132,1
4424,1133,1
4424,2129,1
4424,1210,1
4424,1522,1
4424,1748,1
4424,2298,1
4424,2688,1
4424,2832,1
4424,2964,1
4424,3032,1
4424,3168,1
4424,3188,1
4424,3659,1
4424,3777,1
4424,3819,-1
4424,4056,1
4424,4070,1
4424,4074,1
4424,4142,1
4424,4152,-1
4424,4214,1
4424,4325,1
4424,4423,-1
4661,306,1
4661,1549,1
4661,11,1
4661,1542,1
4661,2109,1
4661,2237,1
4661,2565,1
4661,2587,1
4661,2859,1
4661,2871,-1
4661,2932,1
4661,2981,1
4661,3433,1
4661,3447,1
4661,3452,1
4661,3453,1
4661,3454,-1
4661,3631,1
4661,4261,1
4661,4269,1
4661,4485,1
4661,2517,1
4661,2811,1
4661,3321,1
4661,3635,1
4661,4547,1
4661,4662,1
4661,4719,1
4661,5459,1
4661,5563,1
4661,5596,1
4661,5822,1
4661,6555,1
4661,7855,1
4661,7882,1
4661,2135,1
4661,4099,-1
4661,4687,1
4661,3276,1
4661,2972,1
4661,4588,1
4661,4211,1
4661,3479,1
4661,346,-1
4661,138,1
4661,4689,1
4661,3835,1
4661,291,1
4661,3455,1
4661,4653,1
4661,3922,1
4661,582,1
4661,766,1
4661,4219,1
4661,879,1
4661,996,1
4661,1184,1
4661,2226,-1
4661,2688,1
4661,2935,1
4661,2967,1
4661,3032,1
4661,3402,-1
4661,3449,1
4661,3451,1
4661,3522,1
4661,3666,1
4661,3902,-1
4661,3985,-1
4661,4045,1
4661,4046,-1
4661,4224,-1
4661,4377,1
4661,4379,1
4661,4429,1
4661,4433,1
4661,4437,-1
4661,4446,1
4661,4489,1
4661,4511,1
4661,4560,1
4661,4663,1
4661,4682,1
4661,4686,1
4661,4688,1
4735,813,1
4735,1055,1
4735,1125,1
4735,1241,1
4735,1497,-1
4735,1701,1
4735,2651,1
4735,2909,1
4735,1717,1
4735,710,1
4735,722,-1
4735,825,1
4735,908,1
4735,947,1
4735,1097,1
4735,1492,1
4735,1496,-1
4735,1700,-1
4735,1730,1
4735,1847,1
4735,1985,1
4735,1990,1
4735,2109,1
4735,2117,1
4735,2144,1
4735,2237,1
4735,2246,1
4735,2456,1
4735,2565,-1
4735,2585,-1
4735,2655,1
4735,2686,1
4735,2932,1
4735,2958,1
4735,3024,-1
4735,3034,1
4735,3084,1
4735,3291,1
4735,3394,1
4735,3447,1
4735,3453,1
4735,3454,-1
4735,3463,1
4735,3480,1
4735,3568,1
4735,3631,-1
4735,3812,1
4735,3830,1
4735,4040,-1
4735,4072,1
4735,4266,1
4735,4531,1
4735,4547,1
4735,2708,-1
4735,974,1
4735,311,-1
4735,1808,-1
4735,2542,1
4735,3910,-1
4735,4712,1
4735,2917,1
4735,1166,-1
4735,2120,-1
4735,2135,1
4735,3274,-1
4735,37,1
4735,1024,-1
4735,4687,-1
4735,47,1
4735,53,-1
4735,795,-1
4735,2547,1
4735,2972,1
4735,2440,-1
4735,3145,1
4735,3498,1
4735,4211,1
4735,71,-1
4735,87,1
4735,2256,1
4735,90,-1
4735,3033,-1
4735,4441,1
4735,2474,1
4735,2747,1
4735,2968,1
4735,346,-1
4735,3346,1
4735,1537,1
4735,291,1
4735,2326,1
4735,3455,-1
4735,351,1
4735,449,-1
4735,457,1
4735,4315,1
4735,556,1
4735,582,1
4735,695,1
4735,766,-1
4735,2658,1
4735,4219,1
4735,879,1
4735,988,1
4735,996,1
4735,1133,1
4735,2129,1
4735,1184,-1
4735,1228,1
4735,1470,1
4735,1500,-1
4735,1522,1
4735,1552,-1
4735,1614,-1
4735,1875,-1
4735,1986,-1
4735,2118,1
4735,2215,1
4735,2365,1
4735,2480,-1
4735,2596,1
4735,2694,1
4735,2699,1
4735,2832,1
4735,2903,-1
4735,2935,-1
4735,2967,1
4735,3168,-1
4735,3326,1
4735,3378,1
4735,3402,-1
4735,3449,1
4735,3451,1
4735,3466,-1
4735,3508,-1
4735,3521,-1
4735,3728,1
4735,3766,-1
4735,3823,-1
4735,3902,-1
4735,3917,1
4735,4063,1
4735,4073,1
4735,4076,-1
4735,4077,1
4735,4123,1
4735,4142,1
4735,4150,-1
4735,4224,-1
4735,4329,-1
4735,4443,-1
4735,4487,-1
4735,4511,-1
4735,4564,1
4735,4575,1
4735,4664,1
4735,4675,1
4735,4688,1
4735,4710,1
4735,4733,1
4735,4736,1
4735,4737,1
4735,4738,1
4735,4739,1
4735,4740,1
4735,4741,1
4735,4742,-1
4735,4743,-1
4735,4744,-1
4735,4745,-1
4735,4746,-1
5288,1055,1
5288,1549,1
5288,1982,1
5288,5697,1
5288,6624,1
5288,308,1
5288,763,-1
5288,1319,1
5288,1496,1
5288,2565,1
5288,2585,1
5288,2871,1
5288,3447,-1
5288,3452,-1
5288,4013,-1
5288,4040,-1
5288,5802,1
5288,5775,1
5288,5814,1
5288,4310,-1
5288,4712,1
5288,4189,1
5288,5582,1
5288,1166,-1
5288,4795,1
5288,7092,-1
5288,68,1
5288,3691,1
5288,5179,1
5288,5188,1
5288,5233,1
5288,5524,1
5288,6914,-1
5288,6327,-1
5288,4632,1
5288,5020,-1
5288,2851,1
5288,6665,1
5288,4361,-1
5288,3919,1
5288,143,1
5288,5189,1
5288,166,1
5288,6305,1
5288,5773,1
5288,3191,1
5288,2674,-1
5288,5817,-1
5288,457,1
5288,4488,1
5288,4824,1
5288,5285,1
5288,6270,-1
5288,6907,1
5288,634,1
5288,5772,1
5288,2658,1
5288,3381,1
5288,996,1
5288,1133,1
5288,1210,1
5288,1320,1
5288,1522,-1
5288,2688,1
5288,2737,1
5288,3227,1
5288,3449,1
5288,3457,1
5288,3478,1
5288,3527,1
5288,3571,1
5288,3642,1
5288,3656,1
5288,3665,-1
5288,3666,1
5288,3762,1
5288,3786,1
5288,3845,1
5288,3965,1
5288,4036,1
5288,4045,1
5288,4046,-1
5288,4070,-1
5288,4353,1
5288,4364,-1
5288,4431,1
5288,4455,1
5288,4829,-1
5288,4948,1
5288,4982,-1
5288,5006,-1
5288,5013,1
5288,5102,1
5288,5243,-1
5288,5280,1
5288,5281,1
5288,5282,1
5288,5283,1
5288,5284,1
5288,5286,1
5288,5287,-1
5288,5531,1
5288,5692,1
5288,5796,1
5288,6377,1
5288,6615,1
5288,6620,1
5288,6692,1
5288,6815,1
5288,6889,1
5288,6902,1
5288,6906,1
5288,6991,1
5288,7080,1
5288,7099,1
5288,7192,1
5288,7193,1
5459,1549,1
5459,4792,1
5459,36,1
5459,825,1
5459,1496,1
5459,2237,1
5459,2257,1
5459,2384,1
5459,2410,1
5459,2485,1
5459,2565,1
5459,2587,1
5459,2811,1
5459,2981,1
5459,3028,1
5459,3092,1
5459,3447,1
5459,3452,1
5459,3453,1
5459,3568,1
5459,4040,1
5459,4547,1
5459,4662,1
5459,4709,1
5459,4814,1
5459,5106,1
5459,3614,1
5459,5714,1
5459,1808,1
5459,2371,1
5459,2516,1
5459,2660,1
5459,2707,1
5459,3854,1
5459,4310,1
5459,4712,1
5459,5123,1
5459,5484,1
5459,5596,1
5459,27,1
5459,2135,1
5459,2831,1
5459,3274,1
5459,4099,1
5459,4574,1
5459,3813,1
5459,4795,1
5459,5079,1
5459,2972,1
5459,3015,1
5459,68,1
5459,2001,1
5459,2102,1
5459,2576,1
5459,3498,1
5459,3691,1
5459,5002,1
5459,5179,1
5459,5188,1
5459,5262,1
5459,5524,1
5459,5620,1
5459,1915,1
5459,3479,1
5459,87,1
5459,122,1
5459,2968,1
5459,3393,1
5459,4964,1
5459,5454,1
5459,139,1
5459,5189,1
5459,3191,1
5459,4041,1
5459,5176,1
5459,2605,1
5459,5199,1
5459,4653,1
5459,457,1
5459,4824,1
5459,4899,1
5459,634,1
5459,5301,1
5459,766,1
5459,4219,1
5459,5709,1
5459,4355,1
5459,950,1
5459,1530,1
5459,2115,1
5459,2118,1
5459,2549,1
5459,5713,1
5459,2688,1
5459,2691,1
5459,2967,1
5459,2988,1
5459,3110,1
5459,3275,1
5459,3345,1
5459,3366,1
5459,3378,1
5459,3390,1
5459,3449,1
5459,3519,1
5459,3624,1
5459,3641,1
5459,3642,1
5459,3658,1
5459,3666,1
5459,3916,1
5459,4966,1
5459,3995,1
5459,4036,1
5459,4070,1
5459,4151,1
5459,4221,1
5459,4295,1
5459,4353,1
5459,4564,1
5459,4671,1
5459,4718,1
5459,4756,1
5459,4894,1
5459,4948,1
5459,4967,1
5459,4982,1
5459,4988,1
5459,5006,1
5459,5029,1
5459,5090,1
5459,5118,1
5459,5150,1
5459,5171,1
5459,5172,1
5459,5175,1
5459,5180,1
5459,5181,1
5459,5184,1
5459,5185,1
5459,5187,1
5459,5190,1
5459,5201,1
5459,5217,1
5459,5316,1
5459,5317,1
5459,5332,1
5459,5342,1
5459,5366,1
5459,5391,1
5459,5427,1
5459,5531,1
5459,5534,1
5459,5540,1
5459,5551,1
5459,5589,1
5459,5606,1
5459,5675,1
5459,5707,1
5459,5708,1
5459,5710,1
5459,5711,1
5459,5712,1
5775,1549,1
5775,1701,1
5775,2651,1
5775,2384,1
5775,2871,1
5775,3092,1
5775,3447,1
5775,3453,1
5775,3956,1
5775,4709,1
5775,20,1
5775,3614,1
5775,1191,1
5775,2785,1
5775,3297,1
5775,3334,-1
5775,3459,1
5775,3631,1
5775,3752,1
5775,4071,1
5775,4435,1
5775,5012,1
5775,5079,1
5775,5529,1
5775,5773,1
5775,5800,1
5775,5902,1
5775,6270,-1
5775,6347,1
5775,6458,1
5775,6914,1
5775,6934,-1
5775,6946,1
5775,7115,1
5775,7277,1
5775,7378,1
5775,7510,1
5775,7632,1
5775,7813,1
5775,7835,1
5775,7855,1
5775,7862,1
5775,7871,1
5775,7874,1
5775,7882,1
5775,7890,1
5775,7912,1
5775,7927,1
5775,7979,1
5775,7992,1
5775,8122,1
5775,2707,1
5775,4276,1
5775,4310,1
5775,5123,1
5775,2369,1
5775,42,1
5775,2972,1
5775,3015,1
5775,4536,1
5775,5179,1
5775,5188,1
5775,87,1
5775,5189,1
5775,3191,1
5775,5176,1
5775,457,1
5775,4824,1
5775,4899,1
5775,5772,1
5775,766,1
5775,4355,1
5775,1133,1
5775,2365,1
5775,2688,1
5775,2988,1
5775,3057,1
5775,3345,1
5775,3390,1
5775,3449,1
5775,3478,1
5775,3642,1
5775,3728,1
5775,3916,1
5775,4045,1
5775,4070,1
5775,4353,1
5775,4437,1
5775,4714,1
5775,4825,1
5775,4967,1
5775,4974,1
5775,5051,1
5775,5053,1
5775,5150,1
5775,5171,1
5775,5175,1
5775,5180,1
5775,5184,1
5775,5187,1
5775,5313,1
5775,5419,1
5775,5531,1
5775,5534,1
5775,5606,1
5775,5763,1
5775,5771,1
5775,5774,1
6388,1982,1
6388,1075,1
6388,2565,1
6388,5802,-1
6388,5818,-1
6388,2667,-1
6388,5423,-1
6388,4828,-1
6388,5404,-1
6388,1166,-1
6388,2120,-1
6388,2620,1
6388,5022,1
6388,5799,-1
6388,5439,-1
6388,5079,1
6388,5179,-1
6388,5457,-1
6388,5524,1
6388,6327,-1
6388,2256,-1
6388,2790,1
6388,5452,1
6388,5800,1
6388,3587,-1
6388,6305,1
6388,5773,1
6388,5811,1
6388,457,1
6388,6421,-1
6388,6320,-1
6388,6772,-1
6388,6360,1
6388,865,1
6388,1356,1
6388,1762,-1
6388,3032,1
6388,3642,-1
6388,4073,-1
6388,4673,-1
6388,4788,-1
6388,4829,1
6388,5110,1
6388,5185,-1
6388,5531,1
6388,5591,1
6388,5796,1
6388,6217,1
6388,6223,-1
6388,6359,-1
6388,6377,1
6388,6387,1
6388,6443,-1
6388,6510,1
6388,6522,-1
6388,6538,-1
6388,6615,1
6388,6815,1
6388,6846,1
6388,6852,1
7277,6624,1
7277,2565,1
7277,2619,1
7277,3084,1
7277,5802,1
7277,742,1
7277,2323,-1
7277,2560,1
7277,4310,1
7277,7295,1
7277,2120,1
7277,3274,1
7277,4717,1
7277,5445,1
7277,5524,1
7277,6914,1
7277,1612,-1
7277,5800,1
7277,4441,1
7277,5827,1
7277,6596,1
7277,6934,1
7277,7047,1
7277,7280,1
7277,6993,1
7277,6305,1
7277,2940,1
7277,3334,-1
7277,6913,1
7277,7493,-1
7277,8121,1
7277,6241,1
7277,7791,1
7277,7449,1
7277,7666,1
7277,7378,1
7277,766,1
7277,1098,1
7277,1142,-1
7277,2010,-1
7277,4771,1
7277,5915,1
7277,6020,1
7277,6460,1
7277,6518,1
7277,7049,1
7277,7055,1
7277,7056,1
7277,7080,1
7277,7227,1
7277,7231,1
7277,7281,1
7277,7679,1
7277,7697,-1
7277,7738,-1
7277,7747,1
7277,7755,1
7277,7767,1
7277,7789,1
7277,7790,1
7277,7792,1
7422,2485,1
7422,2565,1
7422,5802,-1
7422,425,1
7422,4712,1
7422,5822,1
7422,3691,1
7422,5524,1
7422,5806,1
7422,6784,1
7422,6914,-1
7422,7233,1
7422,5800,1
7422,2258,1
7422,6714,1
7422,5301,-1
7422,2658,1
7422,3381,1
7422,909,1
7422,1879,1
7422,2839,1
7422,3965,1
7422,5173,1
7422,5531,1
7422,5816,-1
7422,6518,1
7422,6615,1
7422,6885,1
7422,6900,1
7422,7086,-1
7422,7421,1
7795,1701,1
7795,1542,1
7795,2485,1
7795,2565,1
7795,5802,-1
7795,5814,1
7795,742,1
7795,2560,-1
7795,3586,1
7795,4310,1
7795,7092,1
7795,5998,1
7795,68,1
7795,5188,1
7795,5524,1
7795,4632,1
7795,5800,1
7795,4441,1
7795,6043,1
7795,6596,1
7795,6934,1
7795,7047,1
7795,7280,1
7795,6993,1
7795,6305,1
7795,199,1
7795,6570,1
7795,335,1
7795,395,1
7795,6976,1
7795,6907,1
7795,6712,1
7795,7378,1
7795,766,1
7795,1365,1
7795,1667,1
7795,2010,-1
7795,5915,1
7795,6443,1
7795,6510,1
7795,7049,1
7795,7055,1
7795,7056,1
7795,7231,1
7795,7281,1
7795,7579,1
7795,7614,1
7795,7738,-1
7795,7747,1
7795,7796,-1
7809,4792,1
7809,6624,1
7809,825,1
7809,1164,1
7809,1542,1
7809,2485,1
