node_A,node_B,sign
2475,3424,-1
2475,3689,-1
2475,3864,-1
2475,4256,1
2475,4400,-1
2475,4704,-1
2475,4876,-1
2475,5213,-1
2475,5561,-1
2475,5592,-1
2475,6302,-1
2475,6816,-1
2475,6911,-1
2475,7234,-1
2475,7371,-1
2475,7404,-1
2475,7682,-1
2475,8528,-1
2475,9234,-1
2475,9384,-1
2475,9673,-1
2475,10235,-1
2475,11047,-1
2475,11629,-1
2475,16744,-1
2475,16933,-1
2475,16973,-1
2475,17412,-1
2475,20161,-1
2475,58744,-1
2475,92874,-1
2475,23,-1
2475,270,-1
2475,496,-1
2475,793,-1
2475,930,-1
2475,1127,-1
2475,1482,-1
2475,1503,-1
2475,1702,-1
2475,1984,-1
2475,2350,-1
2475,5000,-1
2475,5025,-1
2475,5544,-1
2475,7714,-1
2475,8145,-1
2475,21283,-1
2475,23477,-1
2475,943,-1
2475,2007,-1
2475,3710,-1
2475,4174,-1
2475,6146,-1
2475,14545,-1
2475,640,-1
2475,462,-1
2475,555,-1
2475,1322,-1
2475,1505,-1
2475,3871,-1
2475,3931,-1
2475,5078,-1
2475,6199,-1
2475,7080,-1
2475,95545,-1
2475,2276,-1
2475,3384,-1
2475,3750,-1
2475,14883,-1
2475,578,-1
2475,1291,-1
2475,2346,-1
2475,2733,-1
2475,584,-1
2475,538,-1
2475,2998,-1
2475,11603,-1
2475,307,-1
2475,3066,-1
2475,6303,-1
2475,11239,-1
2475,22403,-1
2475,1497,-1
2475,1647,-1
2475,1650,-1
2475,3220,-1
2475,3856,-1
2475,3857,-1
2475,3907,-1
2475,5051,-1
2475,9757,-1
2475,48792,-1
2475,15347,-1
2475,21254,-1
2475,425,-1
2475,552,-1
2475,657,-1
2475,842,-1
2475,944,-1
2475,1004,-1
2475,1946,-1
2475,2345,-1
2475,3691,-1
2475,3972,-1
2475,4870,-1
2475,6034,-1
2475,6713,-1
2475,13116,-1
2475,17831,-1
2475,18064,-1
2475,94973,1
2475,100017,-1
2475,11604,-1
2475,21314,-1
2475,1699,-1
2475,3842,-1
2475,5566,-1
2475,910,-1
2475,961,-1
2475,1133,-1
2475,1353,-1
2475,1418,-1
2475,1690,-1
2475,5897,-1
2475,8156,-1
2475,10017,-1
2475,16976,-1
2475,77232,-1
2475,102958,-1
2475,10144,-1
2475,1394,-1
2475,1950,-1
2475,3163,-1
2475,3198,-1
2475,4562,-1
2475,6163,-1
2475,10570,-1
2475,23468,-1
2475,58794,-1
2475,66471,-1
2475,1290,-1
2475,103607,-1
2475,147,-1
2475,1499,-1
2475,1565,-1
2475,2019,-1
2475,2024,-1
2475,3483,-1
2475,9270,-1
2475,9528,-1
2475,22780,-1
2475,103342,-1
2475,141,-1
2475,1446,-1
2475,1710,-1
2475,79404,-1
2475,2671,-1
2475,3340,-1
2475,5758,-1
2475,7939,-1
2475,12504,-1
2475,13733,-1
2475,39781,-1
2475,97666,-1
2475,1332,-1
2475,4890,-1
2475,7658,-1
2475,1902,-1
2475,889,-1
2475,3977,-1
2475,5766,-1
2475,10260,-1
2475,27200,-1
2475,82383,-1
2475,5074,-1
2475,1798,-1
2475,2799,-1
2475,2996,-1
2475,3738,-1
2475,3872,-1
2475,244,-1
2475,743,-1
2475,1431,-1
2475,1473,-1
2475,1475,-1
2475,1477,-1
2475,2135,-1
2475,2256,-1
2475,2338,-1
2475,2341,-1
2475,2377,-1
2475,2718,-1
2475,2721,-1
2475,2804,-1
2475,2859,-1
2475,3245,-1
2475,3323,-1
2475,4200,-1
2475,4492,-1
2475,4656,-1
2475,4785,-1
2475,5155,-1
2475,5339,-1
2475,5455,-1
2475,5907,-1
2475,6607,-1
2475,6872,-1
2475,9051,-1
2475,10861,-1
2475,12093,-1
2475,14228,-1
2475,15848,-1
2475,16612,-1
2475,17791,-1
2475,19826,-1
2475,21256,-1
2475,21264,-1
2475,22985,-1
2475,23600,-1
2475,28305,-1
2475,33996,-1
2475,57061,-1
2475,58741,-1
2475,79419,-1
2475,79420,-1
2475,79425,-1
2475,92802,-1
2475,97336,-1
2475,101560,-1
2475,101673,-1
2475,103816,-1
2475,107243,-1
2475,109666,-1
2475,5771,-1
2475,1105,-1
2475,1880,-1
2475,949,-1
2475,1326,-1
2475,1468,-1
2475,2280,-1
2475,3140,-1
2475,3170,-1
2475,3195,-1
2475,3218,-1
2475,3225,-1
2475,3234,-1
2475,3235,-1
2475,3237,-1
2475,4244,-1
2475,32026,-1
2475,67257,-1
2475,3870,-1
2475,24904,-1
2475,2691,-1
2475,7644,-1
2475,17379,-1
2475,2294,-1
2475,3041,-1
2475,27679,-1
2475,513,-1
2475,1151,-1
2475,1356,-1
2475,1476,-1
2475,2642,-1
2475,2747,-1
2475,3354,-1
2475,3369,-1
2475,3451,-1
2475,3679,-1
2475,4552,-1
2475,5257,-1
2475,2433,-1
2475,6332,-1
2475,7348,-1
2475,14515,-1
2475,92847,-1
2475,94161,-1
2475,107059,-1
2475,2403,-1
2475,10934,-1
2475,21880,-1
2475,38391,-1
2475,104313,-1
2475,104750,-1
2475,2314,-1
2475,2637,-1
2475,14048,-1
2475,103718,-1
2475,77270,-1
2475,3880,-1
2475,13992,-1
2475,3258,-1
2475,17673,-1
2475,19060,-1
2475,12807,-1
2475,17511,-1
2475,36422,-1
2475,55188,-1
2475,51025,-1
2475,1081,-1
2475,12870,-1
2475,8224,-1
2475,2994,-1
2475,24580,-1
2475,7870,-1
2475,825,-1
2475,19825,-1
2475,32613,-1
2475,947,-1
2475,953,-1
2475,6723,-1
2475,10728,-1
2475,28488,-1
2475,9975,-1
2475,19496,-1
2475,2639,-1
2475,17049,-1
2475,26154,-1
2475,14930,-1
2475,100371,-1
2475,106226,-1
2475,21293,-1
2475,103359,-1
2475,3425,-1
2475,120135,-1
2475,3982,-1
2475,4204,-1
2475,24313,-1
2475,30372,-1
2475,17974,-1
2475,2728,-1
2475,4081,-1
2475,28775,-1
2475,28005,-1
2475,44859,-1
2475,10947,-1
2475,31267,-1
2475,26326,-1
2475,71423,-1
2475,107996,-1
2475,108262,-1
2475,28227,-1
2475,16611,-1
2475,7813,-1
2475,78478,-1
2475,9628,-1
2475,23479,-1
2475,10597,-1
2475,47221,-1
2475,110087,-1
2475,34766,-1
2475,20283,-1
2475,39877,-1
2475,80061,-1
2475,95281,-1
2475,108196,-1
2475,111155,1
2475,111176,-1
2486,7,-1
2486,25,1
2486,63,-1
2486,94,-1
2486,161,1
2486,169,1
2486,321,-1
2486,364,1
2486,370,1
2486,382,1
2486,408,1
2486,413,1
2486,414,1
2486,462,1
2486,555,1
2486,578,1
2486,713,-1
2486,715,1
2486,914,1
2486,1068,-1
2486,1240,-1
2486,1274,1
2486,1288,1
2486,1313,1
2486,1330,1
2486,1373,-1
2486,1442,1
2486,1497,1
2486,1503,1
2486,1665,-1
2486,1690,1
2486,1808,1
2486,1817,1
2486,1902,1
2486,2050,-1
2486,2285,1
2486,2394,-1
2486,2395,-1
2486,2405,1
2486,2550,1
2486,2577,1
2486,2579,1
2486,2584,-1
2486,2650,-1
2486,2704,-1
2486,2729,-1
2486,2799,1
2486,2842,1
2486,2947,1
2486,2959,1
2486,3089,-1
2486,3141,1
2486,3145,1
2486,3148,1
2486,3158,1
2486,3168,1
2486,3169,1
2486,3201,1
2486,3205,1
2486,3213,-1
2486,3231,-1
2486,3240,1
2486,3249,1
2486,3321,1
2486,3323,1
2486,3343,1
2486,3398,-1
2486,3438,1
2486,3500,-1
2486,3585,1
2486,3619,1
2486,3661,-1
2486,3709,1
2486,3723,1
2486,3750,1
2486,3800,1
2486,3802,1
2486,3805,1
2486,3834,1
2486,3879,1
2486,3890,1
2486,3965,-1
2486,4018,-1
2486,4047,-1
2486,4080,1
2486,4117,1
2486,4197,1
2486,4199,1
2486,4234,1
2486,4320,1
2486,4357,1
2486,4380,1
2486,4485,1
2486,4489,1
2486,4497,-1
2486,4522,-1
2486,4542,1
2486,4588,1
2486,4704,1
2486,4789,-1
2486,4874,1
2486,4931,-1
2486,4948,1
2486,4959,1
2486,4982,1
2486,5105,1
2486,5193,-1
2486,5289,-1
2486,5291,1
2486,5353,-1
2486,5436,-1
2486,5483,1
2486,5558,1
2486,5561,1
2486,5569,-1
2486,5731,1
2486,5897,1
2486,6023,-1
2486,6044,-1
2486,6045,-1
2486,6046,-1
2486,6210,-1
2486,6221,-1
2486,6330,1
2486,6340,1
2486,6400,-1
2486,6559,1
2486,6738,-1
2486,6828,1
2486,6847,1
2486,6870,-1
2486,6871,-1
2486,6880,-1
2486,6969,1
2486,7007,-1
2486,7043,-1
2486,7371,1
2486,7464,-1
2486,7599,1
2486,7674,1
2486,7715,-1
2486,7716,-1
2486,7717,-1
2486,7807,-1
2486,7820,-1
2486,7971,1
2486,8145,1
2486,8235,-1
2486,8402,1
2486,8466,-1
2486,8533,1
2486,8544,1
2486,8586,-1
2486,8587,-1
2486,8635,-1
2486,8636,-1
2486,8830,1
2486,9071,1
2486,9221,-1
2486,9384,1
2486,9630,-1
2486,9673,-1
2486,9680,1
2486,10039,-1
2486,10178,1
2486,10187,1
2486,10369,1
2486,10373,-1
2486,10816,1
2486,10870,-1
2486,10871,-1
2486,11604,1
2486,12590,-1
2486,12631,-1
2486,12632,-1
2486,12661,-1
2486,12779,-1
2486,12999,-1
2486,13187,-1
2486,13188,-1
2486,13255,1
2486,13638,-1
2486,14084,-1
2486,14416,-1
2486,14579,-1
2486,15582,1
2486,15592,-1
2486,15639,1
2486,16001,1
2486,16228,-1
2486,16230,-1
2486,16351,1
2486,16431,-1
2486,16767,-1
2486,16909,-1
2486,17184,-1
2486,17187,-1
2486,17188,-1
2486,17190,-1
2486,17234,-1
2486,17613,-1
2486,17852,-1
2486,17875,-1
2486,18696,1
2486,20606,-1
2486,20675,-1
2486,20902,-1
2486,21671,-1
2486,21743,-1
2486,21746,-1
2486,21903,-1
2486,22562,-1
2486,23058,-1
2486,23259,1
2486,24895,-1
2486,24943,-1
2486,27129,-1
2486,27279,1
2486,27430,-1
2486,30474,-1
2486,33944,1
2486,38385,-1
2486,40667,-1
2486,40668,-1
2486,40673,-1
2486,40680,-1
2486,40681,-1
2486,42123,-1
2486,43609,-1
2486,45584,-1
2486,48759,-1
2486,48786,-1
2486,50474,-1
2486,50475,-1
2486,53257,-1
2486,59734,-1
2486,59735,-1
2486,59736,-1
2486,59737,-1
2486,59738,-1
2486,59739,-1
2486,59740,-1
2486,59741,-1
2486,59742,-1
2486,59743,-1
2486,92135,-1
2486,95153,-1
2486,95443,-1
2486,95459,-1
2486,96537,-1
2486,96955,-1
2486,96989,-1
2486,97123,-1
2486,99031,-1
2486,99077,-1
2486,102391,1
2486,118931,-1
2486,119469,-1
2486,119624,-1
2486,2772,-1
2486,5003,1
2486,11002,1
2486,11086,1
2486,17026,-1
2486,58784,1
2486,3884,1
2486,2670,1
2486,3886,1
2486,6257,1
2486,10967,-1
2486,11171,1
2486,11629,1
2486,7095,1
2486,4579,1
2486,4154,1
2486,1615,1
2486,3066,-1
2486,29865,1
2486,3573,1
2486,4662,1
2486,58733,1
2486,735,1
2486,2904,1
2486,7759,1
2486,1447,1
2486,121897,1
2486,3106,1
2486,7082,1
2486,14633,1
2486,337,1
2486,1609,1
2486,2466,1
2486,2718,1
2486,7410,-1
2486,14322,1
2486,17074,-1
2486,17791,1
2486,19826,1
2486,23600,1
2486,30019,1
2486,36521,1
2486,66501,1
2486,111515,1
2486,2389,1
2486,4153,1
2486,23564,1
2486,2691,1
2486,5745,1
2486,5730,1
2486,4453,1
2486,4472,1
2486,4585,1
2486,5327,1
2486,5355,1
2486,4068,1
2486,8546,1
2486,6824,1
2486,2936,1
2486,3803,1
2486,29873,1
2486,3258,1
2486,16768,1
2486,2888,1
2486,10620,1
2486,13663,1
2486,17727,1
2486,18191,1
2486,13403,1
2486,11748,1
2486,18600,1
2486,6496,1
2486,36073,1
2486,2485,1
2486,11290,1
2486,14031,1
2486,4113,1
2486,26575,1
2486,63533,1
2486,118953,1
2486,38499,1
2486,24913,1
2486,45117,1
2486,93348,1
2486,95113,1
2486,97087,1
2486,98205,1
2486,99130,1
2486,100157,1
2486,101109,1
2486,101378,1
2486,101700,1
2486,104642,1
2486,106348,1
2486,110441,1
2486,112793,1
2486,118591,1
2486,129693,1
2505,23,-1
2505,106,1
2505,169,-1
2505,365,-1
2505,370,1
2505,578,1
2505,656,-1
2505,713,-1
2505,715,1
2505,1274,1
2505,1358,-1
2505,1376,1
2505,1452,-1
2505,1497,1
2505,1614,1
2505,1650,1
2505,1685,1
2505,1905,1
2505,1946,-1
2505,1949,-1
2505,1955,-1
2505,2010,1
2505,2200,1
2505,2378,-1
2505,2579,1
2505,2776,-1
2505,3168,1
2505,3176,1
2505,3205,1
2505,3249,1
2505,3338,1
2505,3343,1
2505,3358,1
2505,3424,1
2505,3615,1
2505,3723,1
2505,3745,-1
2505,3798,-1
2505,3856,1
2505,3890,1
2505,3905,1
2505,3906,-1
2505,3942,1
2505,4167,1
2505,4169,1
2505,4360,1
2505,4494,1
2505,4590,-1
2505,4640,1
2505,4948,1
2505,4959,1
2505,5000,-1
2505,5051,1
2505,5078,1
2505,5213,1
2505,5410,-1
2505,5564,1
2505,5613,-1
2505,5918,-1
2505,5976,-1
2505,6221,-1
2505,6726,1
2505,6828,-1
2505,7110,-1
2505,7145,1
2505,7820,-1
2505,7855,1
2505,8034,1
2505,8235,-1
2505,9071,1
2505,9282,1
2505,9440,-1
2505,9516,-1
2505,9846,1
2505,9952,-1
2505,10787,-1
2505,10788,-1
2505,10862,-1
2505,11205,-1
2505,11533,-1
2505,11582,-1
2505,12661,-1
2505,12691,-1
2505,13247,-1
2505,13506,1
2505,13677,-1
2505,14353,-1
2505,14440,-1
2505,15263,-1
2505,16115,-1
2505,16351,-1
2505,16933,1
2505,16971,1
2505,17005,1
2505,17019,1
2505,17026,1
2505,17048,1
2505,17069,1
2505,17074,-1
2505,17354,1
2505,17394,1
2505,17422,1
2505,17839,-1
2505,18010,-1
2505,18336,-1
2505,19726,-1
2505,20205,-1
2505,20290,-1
2505,20291,-1
2505,20292,-1
2505,20300,-1
2505,20304,-1
2505,20341,-1
2505,20490,-1
2505,20547,-1
2505,20548,-1
2505,20559,-1
2505,20560,-1
2505,20566,-1
2505,20741,1
2505,21255,-1
2505,21267,-1
2505,21270,-1
2505,21286,-1
2505,21461,1
2505,21492,-1
2505,21818,-1
2505,21861,1
2505,21940,-1
2505,22018,-1
2505,22019,-1
2505,22020,-1
2505,22434,-1
2505,22938,-1
2505,22939,-1
2505,23259,1
2505,23430,-1
2505,23431,-1
2505,23458,-1
2505,23507,-1
2505,23561,-1
2505,24193,-1
2505,25371,-1
2505,25822,-1
2505,26099,-1
2505,26167,-1
2505,26986,-1
2505,28003,-1
2505,28086,1
2505,28220,-1
2505,28584,-1
2505,29247,-1
2505,30311,-1
2505,30570,-1
2505,30921,-1
2505,32669,-1
2505,32743,-1
2505,32801,-1
2505,33931,1
2505,33939,1
2505,33956,-1
2505,34731,-1
2505,35425,-1
2505,35774,-1
2505,36534,-1
2505,36535,-1
2505,36729,-1
2505,38001,-1
2505,38519,-1
2505,41548,-1
2505,41549,-1
2505,41883,-1
2505,42028,-1
2505,42817,-1
2505,42818,-1
2505,43474,1
2505,44715,-1
2505,48759,-1
2505,48768,-1
2505,51507,-1
2505,51508,-1
2505,51509,-1
2505,51510,-1
2505,51511,-1
2505,51512,-1
2505,56167,1
2505,57076,-1
2505,58733,-1
2505,63686,-1
2505,63712,1
2505,66455,-1
2505,66459,-1
2505,66463,-1
2505,66465,-1
2505,66466,-1
2505,66467,-1
2505,66468,-1
2505,66478,-1
2505,66479,1
2505,66480,-1
2505,66483,1
2505,66485,-1
2505,69737,-1
2505,70926,-1
2505,77260,-1
2505,80816,-1
2505,80821,-1
2505,92135,-1
2505,92164,-1
2505,92799,-1
2505,92823,-1
2505,92839,-1
2505,93630,-1
2505,94350,-1
2505,95614,-1
2505,96276,-1
2505,96537,-1
2505,96702,-1
2505,97335,-1
2505,97525,-1
2505,98074,-1
2505,99749,-1
2505,100067,-1
2505,100133,-1
2505,100250,-1
2505,100288,-1
2505,100303,-1
2505,100330,-1
2505,100353,-1
2505,100370,-1
2505,100452,-1
2505,100493,-1
2505,100585,-1
2505,100643,-1
2505,100658,-1
2505,100669,-1
2505,100819,-1
2505,100942,-1
2505,101028,-1
2505,101472,-1
2505,102149,-1
2505,102515,-1
2505,103060,-1
2505,103474,-1
2505,103972,-1
2505,104181,-1
2505,104215,-1
2505,104488,-1
2505,104635,-1
2505,104698,-1
2505,104810,-1
2505,104920,-1
2505,105719,-1
2505,105905,-1
2505,106634,-1
2505,106814,-1
2505,107046,-1
2505,107553,-1
2505,107566,-1
2505,108269,-1
2505,109571,-1
2505,109675,-1
2505,111569,-1
2505,111577,-1
2505,112123,-1
2505,112586,-1
2505,112779,-1
2505,112892,-1
2505,113587,-1
2505,113753,-1
2505,114167,-1
2505,114208,-1
2505,114220,-1
2505,114431,-1
2505,114636,-1
2505,115333,-1
2505,115623,-1
2505,115729,-1
2505,115816,-1
2505,115843,-1
2505,115973,-1
2505,116134,-1
2505,116163,-1
2505,116185,-1
2505,116186,-1
2505,116207,-1
2505,116308,-1
2505,116327,-1
2505,116355,-1
2505,116433,-1
2505,116451,-1
2505,116463,-1
2505,116464,-1
2505,116563,-1
2505,116671,-1
2505,116706,-1
2505,116726,-1
2505,116757,-1
2505,116851,-1
2505,117224,-1
2505,117805,-1
2505,118014,-1
2505,118260,-1
2505,118438,-1
2505,119024,-1
2505,119159,-1
2505,120169,-1
2505,120170,-1
2505,120213,-1
2505,121082,-1
2505,121111,1
2505,122027,-1
2505,122047,1
2505,122567,-1
2505,122758,-1
2505,128327,-1
2505,128454,-1
2505,2550,1
2505,2657,1
2505,2677,1
2505,2842,1
2505,2947,1
2505,3133,1
2505,3194,1
2505,3211,1
2505,3244,1
2505,3835,1
2505,3845,1
2505,3847,1
2505,3879,1
2505,3903,1
2505,4232,1
2505,4550,-1
2505,5071,1
2505,6025,1
2505,6559,1
2505,6836,1
2505,10158,1
2505,10430,1
2505,11002,1
2505,13248,-1
2505,16926,1
2505,17006,1
2505,17007,1
2505,17030,1
2505,17344,1
2505,17393,1
2505,21277,1
2505,23467,1
2505,23515,1
2505,23532,1
2505,24881,1
2505,27254,1
2505,27262,-1
2505,27271,1
2505,27274,1
2505,33936,1
2505,63705,1
2505,79417,1
2505,92840,1
2505,95003,1
2505,98779,1
2505,100435,1
2505,103907,1
2505,104547,1
2505,107008,1
2505,107930,1
2505,114083,1
2505,119223,1
2505,120185,1
2505,121710,1
2505,126631,-1
2505,1303,1
2505,3324,1
2505,57,1
2505,693,1
2505,791,1
2505,1378,1
2505,2202,1
2505,2398,1
2505,3116,1
2505,3139,1
2505,3326,1
2505,3864,1
2505,4485,1
2505,4704,1
2505,5148,1
2505,5522,1
2505,5983,-1
2505,10808,1
2505,11648,1
2505,13284,1
2505,16225,1
2505,17011,1
2505,19682,1
2505,58744,1
2505,1123,1
2505,1608,1
2505,2350,-1
2505,3112,-1
2505,8145,1
2505,8665,1
2505,9610,1
2505,13233,1
2505,106325,1
2505,3710,1
2505,353,1
2505,21642,1
2505,15698,1
2505,8831,1
2505,15942,1
2505,1362,1
2505,1365,1
2505,1607,1
2505,1647,1
2505,1863,1
2505,3220,1
2505,3857,1
2505,3860,1
2505,167,1
2505,321,1
2505,13779,1
2505,15136,1
2505,3862,1
2505,10431,1
2505,1893,1
2505,2022,1
2505,1152,1
2505,2362,1
2505,21316,1
2505,21408,1
2505,94369,1
2505,4965,1
2505,7658,1
2505,1902,1
2505,1447,1
2505,121897,1
2505,160,1
2505,162,1
2505,2996,1
2505,454,1
2505,1001,1
2505,1029,1
2505,1498,-1
2505,1686,1
2505,2256,1
2505,2466,1
2505,3512,1
2505,3656,1
2505,3834,1
2505,3851,1
2505,4576,1
2505,4656,1
2505,5065,1
2505,5560,1
2505,6825,1
2505,8982,1
2505,23076,1
2505,25333,1
2505,29392,1
2505,36385,1
2505,47206,1
2505,48754,1
2505,66501,1
2505,97336,1
2505,106583,1
2505,108260,1
2505,109792,1
2505,111608,1
2505,10973,1
2505,28779,1
2505,211,1
2505,57788,1
2505,998,1
2505,1479,1
2505,3132,1
2505,3184,1
2505,3196,1
2505,3231,1
2505,10323,1
2505,21313,1
2505,24904,-1
2505,3737,1
2505,310,1
2505,4155,1
2505,2429,1
2505,3041,1
2505,9640,1
2505,96576,1
2505,2331,1
2505,2012,1
2505,3908,1
2505,4591,1
2505,5082,1
2505,5105,1
2505,4338,1
2505,1453,-1
2505,27279,1
2505,1862,1
2505,3852,1
2505,14762,1
2505,27367,1
2505,63669,1
2505,82382,1
2505,37256,1
2505,96424,1
2505,10361,1
2505,108358,-1
2505,11003,1
2505,14576,1
2505,16974,1
2505,15854,1
2505,98441,-1
2505,122928,1
2505,117846,1
2505,118098,1
2505,124593,1
2505,3839,1
2505,670,-1
2505,23782,1
2505,7402,1
2505,17764,1
2505,9261,1
2505,17034,1
2505,120788,1
2505,126380,1
2505,7737,-1
2505,100654,1
2505,12803,1
2505,9680,1
2505,27873,1
2505,122171,1
2505,124166,-1
2505,128535,1
2505,32535,1
2505,18141,1
2505,14824,1
2505,24419,1
2505,129860,-1
2505,67845,1
2505,131682,1
2505,34243,1
2505,8333,1
2505,116290,1
2505,97787,1
2505,4071,1
2505,63692,-1
2505,23097,1
2505,112261,1
2505,20729,1
2505,15134,1
2505,11599,1
2505,129593,1
2505,127244,1
2505,9089,1
2505,2504,1
2505,108931,1
2505,19653,-1
2505,32809,1
2505,3941,1
2505,119620,1
2505,22306,1
2505,37322,1
2505,17070,1
2505,111023,1
2505,99003,1
2505,115213,1
2505,96166,1
2505,115159,1
2505,21248,1
2505,101458,1
2505,44978,1
2505,46603,-1
2505,51851,-1
2505,80786,1
2505,94222,1
2505,99051,1
2505,106448,1
2505,103499,1
2505,104301,1
2505,105223,-1
2505,108487,-1
2505,109496,1
2505,111074,1
2505,112947,1
2505,115338,1
2505,115983,-1
2505,119087,1
2505,120815,-1
2505,124030,1
2505,124241,-1
2505,130757,1
2505,130343,1
2547,700,1
2547,1947,1
2547,3169,1
2547,9506,1
2547,9697,1
2547,11499,1
2547,13255,1
2547,17042,1
2547,20461,1
2547,12797,1
2547,2267,1
2547,2895,-1
2547,3424,1
2547,16639,1
2547,5639,-1
2547,38282,1
2547,7247,1
2547,7828,1
2547,109514,1
2547,607,1
2547,3696,1
2547,25931,1
2547,25663,1
2547,2546,-1
2547,19886,1
2547,33250,1
2547,28221,1
2547,32107,1
2547,35537,-1
2547,116437,1
2550,106,1
2550,131,1
2550,141,1
2550,161,1
2550,167,1
2550,175,1
2550,312,1
2550,314,1
2550,345,1
2550,409,1
2550,445,1
2550,549,1
2550,647,1
2550,674,1
2550,715,1
2550,831,1
2550,995,1
2550,1027,1
2550,1095,1
2550,1213,1
2550,1274,1
2550,1291,1
2550,1303,1
2550,1313,1
2550,1372,1
2550,1397,1
2550,1479,1
2550,1481,1
2550,1489,1
2550,1504,1
2550,1510,1
2550,1606,1
2550,1615,1
2550,1702,1
2550,1863,1
2550,1866,1
2550,1902,1
2550,1954,1
2550,1956,1
2550,2010,1
2550,2044,1
2550,2072,1
2550,2159,1
2550,2202,1
2550,2220,1
2550,2283,1
2550,2285,1
2550,2288,1
2550,2362,1
2550,2378,1
2550,2399,1
2550,2401,1
2550,2437,1
2550,2466,1
2550,2579,1
2550,2601,1
2550,2657,1
2550,2719,1
2550,2738,1
2550,2799,1
2550,2842,1
2550,2982,1
2550,2993,1
2550,3140,1
2550,3168,1
2550,3171,1
2550,3176,1
2550,3198,1
2550,3210,1
2550,3216,1
2550,3228,1
2550,3244,1
2550,3253,1
2550,3277,1
2550,3280,1
2550,3321,1
2550,3324,1
2550,3334,1
2550,3339,1
2550,3343,1
2550,3358,1
2550,3363,1
2550,3385,1
2550,3399,1
2550,3414,1
2550,3615,1
2550,3679,1
2550,3723,1
2550,3763,1
2550,3765,1
2550,3802,1
2550,3812,1
2550,3862,1
2550,3879,1
2550,3890,1
2550,3894,1
2550,3897,1
2550,3907,1
2550,3921,1
2550,4080,1
2550,4117,1
2550,4167,1
2550,4192,1
2550,4234,1
2550,4257,1
2550,4320,1
2550,4542,1
2550,4579,1
2550,4588,1
2550,4599,1
2550,4704,1
2550,4774,1
2550,4959,1
2550,5105,1
2550,5129,1
2550,5162,1
2550,5260,1
2550,5455,1
2550,5460,1
2550,5507,1
2550,5540,1
2550,5555,1
2550,5556,1
2550,5560,1
2550,5561,1
2550,5882,1
2550,5992,1
2550,6307,1
2550,6338,1
2550,6347,1
2550,6488,1
2550,6651,1
2550,6827,1
2550,7063,1
2550,7195,1
2550,7589,1
2550,7759,1
2550,7769,1
2550,8034,1
2550,8134,1
2550,8145,1
2550,8357,1
2550,8358,1
2550,8528,1
2550,8544,1
2550,8660,1
2550,8778,1
2550,8835,1
2550,9071,1
2550,9318,1
2550,9663,1
2550,9756,1
2550,9825,1
2550,10123,1
2550,10187,1
2550,10395,1
2550,10863,1
2550,11104,1
2550,11521,1
2550,12100,1
2550,12134,1
2550,13542,1
2550,13676,1
2550,14299,1
2550,14586,1
2550,14589,1
2550,14774,1
2550,14824,1
2550,15104,1
2550,15132,1
2550,15942,1
2550,16001,1
2550,16351,1
2550,16639,1
2550,16854,1
2550,17011,1
2550,17026,1
2550,17724,1
2550,18126,1
2550,18191,1
2550,18311,1
2550,18488,1
2550,18702,1
2550,18834,1
2550,19100,1
2550,19299,1
2550,19358,1
2550,19576,1
2550,20110,1
2550,21258,1
2550,21277,1
2550,21400,1
2550,21408,1
2550,21618,1
2550,22137,1
2550,22542,1
2550,22653,1
2550,22736,1
2550,23419,1
2550,23467,1
2550,24161,1
2550,24181,1
2550,24648,1
2550,24743,1
2550,24922,1
2550,25766,1
2550,29148,1
2550,29509,1
2550,31416,1
2550,31554,1
2550,32032,1
2550,33186,1
2550,33967,1
2550,33984,1
2550,35531,1
2550,37925,1
2550,39862,1
2550,46460,1
2550,48735,1
2550,50062,1
2550,52995,1
2550,58729,1
2550,68997,1
2550,77238,1
2550,79417,1
2550,82360,1
2550,82363,1
2550,92170,1
2550,108388,1
2550,131306,1
2550,10369,1
2550,13683,1
2550,17059,-1
2550,48759,1
2550,112892,1
2550,1753,1
2550,4256,1
2550,5770,1
2550,37497,1
2550,51674,1
2550,33615,-1
2550,16212,1
2550,1842,1
2550,7084,1
2550,9228,1
2550,9974,-1
2550,321,1
2550,944,-1
2550,10938,1
2550,13095,1
2550,19887,1
2550,30708,1
2550,21312,1
2550,3089,1
2550,7296,1
2550,8316,1
2550,13129,1
2550,82385,1
2550,28779,1
2550,1602,1
2550,3222,1
2550,6008,1
2550,11802,1
2550,7644,-1
2550,48786,1
2550,2331,1
2550,86797,1
2550,5558,1
2550,6332,1
2550,18594,1
2550,96446,-1
2550,732,-1
2550,108191,1
2550,21639,1
2550,17642,1
2550,1430,-1
2550,3820,1
2550,5458,1
2550,8935,1
2550,10965,1
2550,1483,1
2550,99520,1
2550,7620,1
2550,21019,1
2550,7390,1
2550,7811,1
2550,24032,1
2550,94707,1
2550,51672,-1
2550,11057,1
2550,80797,-1
2550,48728,1
2550,11279,1
2550,21619,1
2550,4060,1
2550,51240,1
2550,42302,1
2550,18738,1
2550,34990,1
2550,46610,1
2550,131185,1
2550,116954,1
2550,87347,-1
2550,21523,1
2550,24632,1
2550,29039,1
2550,28376,-1
2550,37520,-1
2550,37600,-1
2550,37153,1
2550,37403,1
2550,55448,-1
2550,86912,-1
2550,39589,1
2550,39875,-1
2550,52850,-1
2550,97523,1
2550,98984,1
2550,99972,1
2550,100988,1
2550,103698,1
